threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.2,48,0.029492824826235553,0.015812141960840707,1.0,1.0,59,59,23828159.0,403867.10169491527,409591.0,409600.0,403795.593220339,409591.0,409600.0,409600.0,0.015821475884501886,0.9990700002632579,0.029492824823334172,0.007602295755661262,0.9967690289093109,0.015089504791227596,0.87237801721874,1.0,0.686695373959223,0.729578547321382,0.0034918757437212952,-1.7705071751737644
0.22,0,0.057153986048239576,0.03379658883740613,1.0,1.0,59,59,21537205.0,365037.3728813559,396690.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.033890337608195056,0.9977553973280773,0.057153986044055055,0.009229806828357152,0.9921025084681651,0.01828946168461189,0.87237801721874,1.0,0.2773873636761308,0.3160170826219533,0.007926615555141993,-1.7428460139517605
0.22,8,0.05718636505035642,0.03381930414335083,1.0,1.0,59,59,21535017.0,365000.28813559323,396689.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.0339131541502035,0.9977553973280773,0.05718636504617032,0.0092314938531705,0.9921025084681651,0.01829277381454553,0.87237801721874,1.0,0.3243407366437348,0.37226438092080866,0.007969172766262259,-1.7428136349496437
0.22,16,0.057229148065345244,0.03385033631714885,1.0,1.0,59,59,21532327.0,364954.69491525425,396689.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.0339443900889061,0.9977553973280773,0.057229148061157024,0.009233743690023123,0.9921025084681651,0.01829719089402714,0.87237801721874,1.0,0.35932883431965235,0.4115186608403479,0.008026444064068399,-1.7427708519346548
0.22,24,0.05726890983026765,0.033880000152076706,1.0,1.0,59,59,21529725.0,364910.593220339,396689.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.03397427022814706,0.9977553973280773,0.05726890982607761,0.009235843413176306,0.9921025084681651,0.018301313239058276,0.87237801721874,1.0,0.37974596764187724,0.43708613819315784,0.008074883246257476,-1.7427310901697324
0.22,32,0.05729936040250072,0.03390287110475442,1.0,1.0,59,59,21527489.0,364872.69491525425,396689.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.03399732492054174,0.9977553973280773,0.057299360398309254,0.009237560661664826,0.9921025084681651,0.018304684666276487,0.87237801721874,1.0,0.3958544860956475,0.4571759242393443,0.008117122528603192,-1.7427006395974993
0.22,48,0.057362514391435554,0.03394669243347493,1.0,1.0,59,59,21523098.0,364798.27118644066,396689.0,409517.6,361995.74576271186,396689.0,409517.6,409600.0,0.03404135147921363,0.9977553973280773,0.05736251438724109,0.009240641313484238,0.9921025084681651,0.01831073279716619,0.87237801721874,1.0,0.4376066032332559,0.4999862125101345,0.008188983332136048,-1.7426374856085645
0.24,0,0.1043000611413862,0.06794342766255246,1.0,1.0,59,59,18246278.0,309258.9491525424,326534.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06844570717444998,0.995146425184819,0.1043000611349389,0.011952447716042555,0.9858927396402064,0.02361855641233549,0.87237801721874,1.0,0.09103495136290903,0.1435804948080351,0.015011990755381333,-1.6956999388586138
0.24,8,0.10438356828755578,0.06801183205488667,1.0,1.0,59,59,18244170.0,309223.22033898305,326492.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06851507175046694,0.995142681633087,0.10438356828110511,0.011954840715572311,0.985884859222912,0.023623226168754247,0.87237801721874,1.0,0.14650175408843497,0.2110747567712911,0.015100571185737561,-1.6956164317124442
0.24,16,0.10451243165169347,0.06812319599936306,1.0,1.0,59,59,18241244.0,309173.6271186441,326437.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06862830386449097,0.995142681633087,0.10451243164523867,0.011958043283734501,0.985884859222912,0.02362947872806571,0.87237801721874,1.0,0.18193986121952765,0.2518967986461759,0.015241436575625735,-1.6954875683483066
