threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.44,8,0.6653310467189345,0.5179568211554497,1.0,0.288135593220339,59,17,1644.0,27.864406779661017,0.0,94.3999999999997,20.1864406779661,0.0,77.59999999999997,395.0,0.28905986027825653
0.44,16,0.6668570836269531,0.5195499876013611,1.0,0.22033898305084745,59,13,1413.0,23.949152542372882,0.0,82.49999999999969,19.406779661016948,0.0,77.59999999999997,395.0,0.42617911752525817
0.44,24,0.6674828711840475,0.5202477816007108,1.0,0.1864406779661017,59,11,1269.0,21.508474576271187,0.0,82.49999999999969,18.76271186440678,0.0,77.59999999999997,395.0,0.4946015152518441
0.44,32,0.6680586845135938,0.5208452162300516,1.0,0.15254237288135594,59,9,1214.0,20.576271186440678,0.0,82.49999999999969,17.83050847457627,0.0,77.59999999999997,395.0,0.562973938750882
0.44,48,0.6690845174243546,0.5219390770852027,1.0,0.1016949152542373,59,6,1098.0,18.610169491525422,0.0,82.49999999999969,15.864406779661017,0.0,77.59999999999997,395.0,0.66569468691588
0.46,0,0.6798559665332935,0.5337268144650175,1.0,0.1694915254237288,59,10,706.0,11.966101694915254,0.0,28.199999999999818,11.067796610169491,0.0,25.4999999999998,344.0,0.5408729156858358
0.46,8,0.6800633863896585,0.5339355001626301,1.0,0.1016949152542373,59,6,692.0,11.728813559322035,0.0,25.4999999999998,10.983050847457626,0.0,25.4999999999998,344.0,0.6766735558811838
0.46,16,0.6802052386503209,0.53409296400487,1.0,0.0847457627118644,59,5,679.0,11.508474576271187,0.0,25.4999999999998,10.76271186440678,0.0,25.4999999999998,344.0,0.6802052386503209
0.46,24,0.6804046323200093,0.5343170476140877,1.0,0.05084745762711865,59,3,639.0,10.830508474576272,0.0,5.699999999999676,10.084745762711865,0.0,5.699999999999676,344.0,0.6804046323200093
0.46,32,0.6805170717768636,0.5344687156525657,1.0,0.05084745762711865,59,3,639.0,10.830508474576272,0.0,5.699999999999676,10.084745762711865,0.0,5.699999999999676,344.0,0.6805170717768636
0.46,48,0.6817371332589718,0.5357631425433981,1.0,0.05084745762711865,59,3,595.0,10.084745762711865,0.0,5.699999999999676,10.084745762711865,0.0,5.699999999999676,344.0,0.6817371332589718
