threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.48,24,0.6906809032506633,0.5471067618028935,1.0,0.06779661016949153,59,4,1280.0,21.694915254237287,0.0,53.199999999999534,21.694915254237287,0.0,53.199999999999534,820.0,0.6906809032506633
0.48,32,0.6908175342076799,0.5472584869945177,1.0,0.06779661016949153,59,4,1280.0,21.694915254237287,0.0,53.199999999999534,21.694915254237287,0.0,53.199999999999534,820.0,0.6908175342076799
0.48,48,0.6885407511323458,0.5458938886614929,0.995260663507109,0.05084745762711865,59,3,1235.0,20.93220338983051,0.0,12.699999999999278,20.93220338983051,0.0,12.699999999999278,820.0,0.6885407511323458
0.5,0,0.6965510231033997,0.5542573467062223,1.0,0.06779661016949153,59,4,1173.0,19.88135593220339,0.0,30.699999999999505,19.88135593220339,0.0,30.699999999999505,785.0,0.6965510231033997
0.5,8,0.6965858141101533,0.5543044565424305,1.0,0.06779661016949153,59,4,1173.0,19.88135593220339,0.0,30.699999999999505,19.88135593220339,0.0,30.699999999999505,785.0,0.6965858141101533
0.5,16,0.6966820552223416,0.554416449517123,1.0,0.06779661016949153,59,4,1173.0,19.88135593220339,0.0,30.699999999999505,19.88135593220339,0.0,30.699999999999505,785.0,0.6966820552223416
0.5,24,0.6970306764160465,0.554863189902013,1.0,0.05084745762711865,59,3,1151.0,19.508474576271187,0.0,10.89999999999938,19.508474576271187,0.0,10.89999999999938,785.0,0.6970306764160465
0.5,32,0.6954052765226226,0.5539393171550253,0.995260663507109,0.05084745762711865,59,3,1151.0,19.508474576271187,0.0,10.89999999999938,19.508474576271187,0.0,10.89999999999938,785.0,0.6954052765226226
0.5,48,0.6958158701916923,0.5544309843658938,0.995260663507109,0.05084745762711865,59,3,1151.0,19.508474576271187,0.0,10.89999999999938,19.508474576271187,0.0,10.89999999999938,785.0,0.6958158701916923
0.52,0,0.7028128333323863,0.5619104799251401,1.0,0.06779661016949153,59,4,1091.0,18.491525423728813,0.0,14.299999999999471,18.491525423728813,0.0,14.299999999999471,766.0,0.7028128333323863
0.52,8,0.7028629491893218,0.5619707865043206,1.0,0.05084745762711865,59,3,1086.0,18.406779661016948,0.0,9.799999999999443,18.406779661016948,0.0,9.799999999999443,766.0,0.7028629491893218
0.52,16,0.7029102086115214,0.5620245238936757,1.0,0.05084745762711865,59,3,1086.0,18.406779661016948,0.0,9.799999999999443,18.406779661016948,0.0,9.799999999999443,766.0,0.7029102086115214
0.52,24,0.7015688729267272,0.5613045933265405,0.995260663507109,0.05084745762711865,59,3,1086.0,18.406779661016948,0.0,9.799999999999443,18.406779661016948,0.0,9.799999999999443,766.0,0.7015688729267272
0.52,32,0.7016658398888669,0.5614141646059635,0.995260663507109,0.05084745762711865,59,3,1086.0,18.406779661016948,0.0,9.799999999999443,18.406779661016948,0.0,9.799999999999443,766.0,0.7016658398888669
0.52,48,0.7024426644249717,0.5624341815525519,0.995260663507109,0.05084745762711865,59,3,1086.0,18.406779661016948,0.0,9.799999999999443,18.406779661016948,0.0,9.799999999999443,766.0,0.7024426644249717
0.54,0,0.7080233511369208,0.5685682061303986,1.0,0.05084745762711865,59,3,1017.0,17.23728813559322,0.0,8.699999999999505,17.23728813559322,0.0,8.699999999999505,737.0,0.7080233511369208
0.54,8,0.7080520271379321,0.5686016105259315,1.0,0.05084745762711865,59,3,1017.0,17.23728813559322,0.0,8.699999999999505,17.23728813559322,0.0,8.699999999999505,737.0,0.7080520271379321
0.54,16,0.7073883660458489,0.5683015020253951,0.995260663507109,0.05084745762711865,59,3,1017.0,17.23728813559322,0.0,8.699999999999505,17.23728813559322,0.0,8.699999999999505,737.0,0.7073883660458489
