threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.26,16,0.2235055685196109,0.15934219175106892,1.0,1.0,59,59,11181252.0,189512.74576271186,184293.0,377396.8,178403.93220338982,177356.0,365480.79999999993,389194.0,0.16113194516392101,0.9887557998934408,0.2235055684969114,0.02079269381075845,0.9756534507690631,0.040717631509940476,0.8746740783492699,0.9968404423380726,0.18055370341402724,0.24487229401584326,0.051676194668935624,-1.576494431480389
0.26,24,0.22418220406256498,0.15984780519756703,1.0,1.0,59,59,11171291.0,189343.91525423728,184066.0,377362.6,178403.93220338982,177356.0,365480.79999999993,389194.0,0.1616462632875111,0.988737160327571,0.22418220403964942,0.020811511785968035,0.9756009146537673,0.04075366664437334,0.8746740783492699,0.9968404423380726,0.1950224543875782,0.2629320469386984,0.0520610006689133,-1.575817795937435
0.26,32,0.22482623381654213,0.16033766231045807,1.0,1.0,59,59,11162638.0,189197.25423728814,183912.0,377294.2,178403.93220338982,177356.0,365480.79999999993,389194.0,0.1621457325515904,0.98869377349086,0.2248262337934452,0.020827319007790585,0.9755050362433525,0.04078388998704217,0.8746740783492699,0.9968404423380726,0.20978652521778116,0.2803854510328449,0.052373317316595606,-1.575173766183458
0.26,48,0.22575927098254875,0.1610398054806332,1.0,1.0,59,59,11148501.0,188957.64406779662,183689.0,377294.2,178403.93220338982,177356.0,365480.79999999993,389194.0,0.16285795889256005,0.9886588336746934,0.22575927095913653,0.020855532455285954,0.9754314856819385,0.040837916458217834,0.8746740783492699,0.9968404423380726,0.22805488138346502,0.3053142394582144,0.05287350221416713,-1.5742407290174514
0.28,0,0.2789892720114918,0.20050695524154347,1.0,1.0,59,59,9345465.0,158397.71186440677,137483.0,342706.4999999999,154813.89830508476,130199.0,341799.1999999999,388157.0,0.2034157318945841,0.9841544783611926,0.27898927197010787,0.024741093918669767,0.971912879360005,0.048253834276918255,0.8746740783492699,0.9968404423380726,0.12133737377134239,0.19569718273313666,0.07955315804768154,-1.5210107279885081
0.28,8,0.27988195497742296,0.201213698183429,1.0,1.0,59,59,9342708.0,158350.98305084746,137470.0,342655.1999999999,154813.89830508476,130199.0,341799.1999999999,388157.0,0.2041345099684207,0.984145311366042,0.279881954935726,0.024750222243746914,0.9719102525542402,0.0482711923668275,0.8746740783492699,0.9968404423380726,0.2388234066877557,0.3211130813850653,0.0803934380843114,-1.520118045022577
0.28,16,0.28060689514852427,0.2017940457624897,1.0,1.0,59,59,9340054.0,158306.0,137470.0,342605.6999999999,154813.89830508476,130199.0,341799.1999999999,388157.0,0.2047238325107895,0.984145311366042,0.2806068951065832,0.02475908462512953,0.9719102525542402,0.04828804758682115,0.8746740783492699,0.9968404423380726,0.26916368157876186,0.35909982198042795,0.08107820094555711,-1.5193931048514757
0.28,24,0.2814243380135286,0.2024375129588102,1.0,1.0,59,59,9337563.0,158263.77966101695,137470.0,342548.09999999986,154813.89830508476,130199.0,341799.1999999999,388157.0,0.20537779751839239,0.984145311366042,0.28142433797127814,0.024767395454302645,0.9719102525542402,0.04830385354622842,0.8746740783492699,0.9968404423380726,0.2920205976045038,0.38702160417728726,0.08182348988815667,-1.5185756619864714
0.28,32,0.282100081282076,0.20296661316093903,1.0,1.0,59,59,9335699.0,158232.18644067796,137470.0,342475.1999999999,154813.89830508476,130199.0,341799.1999999999,388157.0,0.20591480607085755,0.984145311366042,0.2821000812395266,0.024774283522748217,0.9719102525542402,0.04831695342684568,0.8746740783492699,0.9968404423380726,0.30667901715921403,0.4057525979814797,0.0824074391257429,-1.517899918717924
0.28,48,0.28346935118820565,0.2040002223856781,1.0,1.0,59,59,9331939.0,158168.45762711865,137470.0,342434.6999999999,154813.89830508476,130199.0,341799.1999999999,388157.0,0.206962852462709,0.984145311366042,0.283469351144973,0.02478841907828675,0.9719102525542402,0.04834383617134096,0.8746740783492699,0.9968404423380726,0.34061972675100327,0.4458504534917166,0.0833465669143162,-1.5165306488117944
